Year,Month,Dekad,Rainfall (mm),Average (mm),County
2019,8,2,7.478,12.696,Embu
2019,8,3,14.174,16.696,Embu
2019,9,1,13.957,11.87,Embu
2019,9,2,7.783,11,Embu
2019,9,3,7.957,9.478,Embu
2019,10,1,195,36.826,Embu
2019,10,2,170.783,52.261,Embu
2019,10,3,175.565,87,Embu
2019,11,1,93.304,101.043,Embu
2019,11,2,114.348,111.043,Embu
2019,11,3,191.435,85.478,Embu
2019,12,1,206.783,34.913,Embu
2019,12,2,31.304,24.478,Embu
2019,12,3,20.348,22.696,Embu
2020,1,1,19.13,14.261,Embu
2020,1,2,16.522,11.826,Embu
2020,1,3,50.087,12,Embu
2020,2,1,27.348,6.783,Embu
2020,2,2,7.261,11.391,Embu
2020,2,3,26.739,7.826,Embu
2020,3,1,92.391,23.435,Embu
2020,3,2,21.391,27.913,Embu
2020,3,3,87.739,45.826,Embu
2020,4,1,48.826,101.087,Embu
2020,4,2,320.304,99.609,Embu
2020,4,3,96.565,125.217,Embu
2020,5,1,133.696,71.739,Embu
2020,5,2,41.652,53.652,Embu
2020,5,3,40.435,47.957,Embu
2020,6,1,9.826,11.348,Embu
2020,6,2,9.174,9.217,Embu
2020,6,3,8.565,9,Embu
2020,7,1,13.435,11.783,Embu
2020,7,2,10.304,12.261,Embu
2020,7,3,14.913,14.957,Embu
2020,8,1,10.174,15.174,Embu
2020,8,2,13.304,12.696,Embu
2020,8,3,14.217,16.696,Embu
2020,9,1,36.739,11.87,Embu
2020,9,2,8.826,11,Embu
2020,9,3,11.261,9.478,Embu
2020,10,1,49.174,36.826,Embu
2020,10,2,47.87,52.261,Embu
2020,10,3,96.957,87,Embu
2020,11,1,170.261,101.043,Embu
2020,11,2,47.609,111.043,Embu
2020,11,3,70.261,85.478,Embu
2020,12,1,27.522,34.913,Embu
2020,12,2,13.913,24.478,Embu
2020,12,3,43.522,22.696,Embu
