Year,Season,Longitude_Round,Latitude_Round,Longitude,Latitude,kgs per acre,dry_weight_bags_per_acre (90kg),Crop,Yield (MT/Ha),Ward,Sub County,COUNTY_NAM
2016,LR,34.6750032,0.274999259,34.69817437,0.295366003,750,,Maize,1.85,Butsotso Central,Lurambi,Kakamega
2016,LR,34.42500319,0.224999258,34.42715713,0.204467471,755.2631836,,Maize,1.87,Sidindi,Ugunja,Siaya
2016,LR,34.8250032,0.174999258,34.8175678,0.195421516,755.2631836,,Maize,1.87,Isukha South,Shinyalu,Kakamega
2016,LR,34.37500319,0.574999264,34.36214137,0.589853008,757.8947144,,Maize,1.87,Bukhayo North/Waltsi,Nambale,Busia
2016,LR,34.5250032,-0.775000757,34.52970352,-0.798473335,757.8947144,,Maize,1.87,West Sakwa,Awendo,Migori
2016,LR,34.8250032,-0.475000752,34.8477709,-0.486215972,757.8947144,,Maize,1.87,Kojwach,Kabondo Kasipul,Homa Bay
2016,LR,34.7250032,-0.525000753,34.74618936,-0.530657745,760.5263062,,Maize,1.88,South Kasipul,Kasipul,Homa Bay
2016,LR,34.42500319,0.024999255,34.41578826,0.031039773,761.0526123,,Maize,1.88,West Gem,Gem,Siaya
2016,LR,34.6750032,0.074999256,34.65415656,0.093450243,763.1578979,,Maize,1.89,North East Bunyore,Emuhaya,Vihiga
2016,LR,34.6750032,-0.775000757,34.6670341,-0.7738725,765.7894897,,Maize,1.89,Bogetenga,South Mugirango,Kisii
2016,LR,34.7250032,-0.575000754,34.74782205,-0.597366464,765.7894897,,Maize,1.89,Bogeka,Kitutu Chache South,Kisii
2016,LR,34.8250032,0.174999258,34.8265538,0.183487544,768.4210815,,Maize,1.9,Muhudu,Hamisi,Vihiga
2016,LR,34.27500319,0.624999264,34.29110751,0.619367827,768.4210815,,Maize,1.9,Malaba South,Teso North,Busia
2016,LR,34.17500319,0.524999263,34.19201538,0.511510576,768.9473267,,Maize,1.9,Chakol South,Teso South,Busia
2016,LR,34.9250032,0.774999267,34.90044454,0.765825433,769.4736938,,Maize,1.9,Naitiri/Kabuyefwe,Tongaren,Bungoma
2016,LR,34.8250032,-0.575000754,34.81618668,-0.593755712,773.6842041,,Maize,1.91,Sensi,Kitutu Chache North,Kisii
2016,LR,35.12500321,0.874999268,35.1198296,0.8675176,776.3157959,,Maize,1.92,Moi'S Bridge,Soy,Uasin Gishu
2016,LR,34.5250032,0.774999267,34.50764219,0.758537696,776.3157959,,Maize,1.92,Malakisi/South Kulisiru,Sirisia,Bungoma
2016,LR,34.6250032,-0.475000752,34.63967708,-0.481941076,776.3157959,,Maize,1.92,West Kasipul,Kasipul,Homa Bay
2016,LR,34.6250032,0.32499926,34.62356293,0.316598052,777.8947144,,Maize,1.92,Malaha/Isongo/Makunga,Mumias East,Kakamega
2016,LR,34.5250032,0.724999266,34.51884571,0.725188826,784.2105103,,Maize,1.94,Malakisi/South Kulisiru,Sirisia,Bungoma
2016,LR,34.42500319,0.624999264,34.42463449,0.601048926,784.2105103,,Maize,1.94,Kimaeti,Bumula,Bungoma
2016,LR,34.5250032,0.174999258,34.50468028,0.173160249,784.2105103,,Maize,1.94,Kisa Central,Khwisero,Kakamega
2016,LR,34.7750032,-0.475000752,34.79344837,-0.497088516,789.4736938,,Maize,1.95,Kokwanyo/Kakelo,Kabondo Kasipul,Homa Bay
2016,LR,34.37500319,0.524999263,34.3557873,0.518033467,789.4736938,,Maize,1.95,Bukhayo North/Waltsi,Nambale,Busia
2016,LR,34.37500319,0.424999261,34.36289351,0.431582194,789.4736938,,Maize,1.95,Namamali,Matungu,Kakamega
2016,LR,34.9250032,-0.425000751,34.94505709,-0.416649382,789.4736938,,Maize,1.95,Kabondo East,Kabondo Kasipul,Homa Bay
2016,LR,34.7750032,-0.675000755,34.78777656,-0.695484137,789.4736938,,Maize,1.95,Bobaracho,Nyaribari Chache,Kisii
2016,LR,34.42500319,0.124999257,34.4117438,0.106045031,792.1052856,,Maize,1.96,North Gem,Gem,Siaya
2016,LR,34.7750032,-0.825000757,34.78805419,-0.837594535,792.1052856,,Maize,1.96,Masige West,Bobasi,Kisii
2016,LR,34.7750032,0.374999261,34.79910001,0.380583456,794.7368774,,Maize,1.96,South Kabras,Malava,Kakamega
2016,LR,34.4750032,-1.02500076,34.48445437,-1.011073566,797.3684082,,Maize,1.97,Kakrao,Suna East,Migori
2016,LR,34.7250032,0.374999261,34.72476552,0.361174405,797.3684082,,Maize,1.97,Ingostse-Mathia,Navakholo,Kakamega
2016,LR,34.8250032,-0.525000753,34.80457485,-0.51174046,797.3684082,,Maize,1.97,Kokwanyo/Kakelo,Kabondo Kasipul,Homa Bay
2016,LR,34.5750032,0.224999258,34.55531911,0.227141805,797.3684082,,Maize,1.97,Marama West,Butere,Kakamega
2016,LR,34.6250032,0.624999264,34.624433,0.606718658,797.8947144,,Maize,1.97,Bwake/Luuya,Kabuchai,Bungoma
2016,LR,34.5750032,0.274999259,34.58192954,0.297195325,800,,Maize,1.98,Lusheya/Lubinu,Mumias East,Kakamega
2016,LR,34.9750032,0.724999266,34.95335076,0.708790802,805.2631836,,Maize,1.99,Lugari,Lugari,Kakamega
2016,LR,34.7750032,-0.525000753,34.79988626,-0.510824067,807.8947754,,Maize,2,Kokwanyo/Kakelo,Kabondo Kasipul,Homa Bay
2016,LR,34.6750032,-0.825000757,34.66224963,-0.800014059,810.5263062,,Maize,2,Boikang'A,South Mugirango,Kisii
2016,LR,34.4750032,0.274999259,34.48114786,0.27555786,813.1578979,,Maize,2.01,Marama Central,Butere,Kakamega
2016,LR,34.6250032,0.624999264,34.63408248,0.608980354,815.7894897,,Maize,2.02,Bukembe West,Kanduyi,Bungoma
2016,LR,34.8250032,-0.675000755,34.83867881,-0.687690863,815.7894897,,Maize,2.02,Kemera,Kitutu Masaba,Nyamira
2016,LR,34.5250032,-0.625000754,34.53102402,-0.632355965,815.7894897,,Maize,2.02,Homa Bay East,Homa Bay Town,Homa Bay
2016,LR,34.5750032,0.124999257,34.57873907,0.116885764,817.8947144,,Maize,2.02,Kisa Central,Khwisero,Kakamega
2016,LR,35.0750032,-0.775000757,35.08344121,-0.789735053,818.4210815,,Maize,2.02,Esise,Borabu,Nyamira
2016,LR,34.5750032,0.124999257,34.5943605,0.105378759,826.3157959,,Maize,2.04,West Bunyore,Emuhaya,Vihiga
2016,LR,35.0250032,0.774999267,35.00419315,0.788057315,826.3157959,,Maize,2.04,Soysambu/ Mitua,Tongaren,Bungoma
2016,LR,34.9250032,-0.875000758,34.94394313,-0.869960304,826.3157959,,Maize,2.04,Masimba,Nyaribari Masaba,Kisii
2016,LR,34.8750032,0.224999258,34.85273682,0.233936355,828.9473877,,Maize,2.05,Isukha Central,Shinyalu,Kakamega
2016,LR,34.5250032,0.124999257,34.53025083,0.128699765,831.5789795,,Maize,2.05,Yala Township,Gem,Siaya
2016,LR,34.8750032,-0.725000756,34.86599441,-0.747448801,831.5789795,,Maize,2.05,Keumbu,Nyaribari Chache,Kisii
2016,LR,34.7750032,0.474999262,34.7708635,0.491941399,831.5789795,,Maize,2.05,Shirugu-Mugai,Malava,Kakamega
2016,LR,34.6750032,-0.725000756,34.66290761,-0.74635915,834.2105713,,Maize,2.06,Tabaka,South Mugirango,Kisii
2016,LR,34.5250032,-1.02500076,34.53251438,-1.017878638,836.8421021,,Maize,2.07,South Kanyamkago,Uriri,Migori
2016,LR,34.42500319,-1.075000761,34.43857906,-1.07325977,839.4736938,,Maize,2.07,Kakrao,Suna East,Migori
2016,LR,34.6250032,0.624999264,34.61764416,0.609818432,839.4736938,,Maize,2.07,West Nalondo,Kabuchai,Bungoma
2016,LR,34.5250032,0.674999265,34.51480737,0.661653131,842.1052856,,Maize,2.08,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.42500319,0.474999262,34.40606172,0.485646735,842.1052856,,Maize,2.08,Khasoko,Bumula,Bungoma
2016,LR,34.42500319,0.724999266,34.4222894,0.740674669,842.1052856,,Maize,2.08,Ang'Urai East,Teso North,Busia
2016,LR,34.5750032,0.574999264,34.5582488,0.5819671,842.1052856,,Maize,2.08,Township,Kanduyi,Bungoma
2016,LR,34.12500319,0.524999263,34.13445521,0.519907755,842.1052856,,Maize,2.08,Chakol South,Teso South,Busia
2016,LR,34.8750032,-0.575000754,34.86269884,-0.581086242,842.1052856,,Maize,2.08,Monyerero,Kitutu Chache North,Kisii
2016,LR,34.8750032,-0.575000754,34.85205505,-0.592601095,842.1052856,,Maize,2.08,Monyerero,Kitutu Chache North,Kisii
2016,LR,34.9250032,-0.825000757,34.91283159,-0.829835255,842.1052856,,Maize,2.08,Kiamokama,Nyaribari Masaba,Kisii
2016,LR,34.6750032,-0.625000754,34.69345764,-0.629101679,842.1052856,,Maize,2.08,Bomariba,Bonchari,Kisii
2016,LR,34.5250032,0.674999265,34.5477873,0.665747878,844.7368164,,Maize,2.09,West Nalondo,Kabuchai,Bungoma
2016,LR,34.5750032,0.574999264,34.56602166,0.577849932,844.7368164,,Maize,2.09,Khalaba,Kanduyi,Bungoma
2016,LR,34.5750032,-1.02500076,34.56310663,-1.041618017,847.3684692,,Maize,2.09,East Kanyamkago,Uriri,Migori
2016,LR,34.7250032,-0.775000757,34.70144458,-0.761706373,848.4210815,,Maize,2.1,Majoge Basi,Bomachoge Chache,Kisii
2016,LR,34.22500319,0.274999259,34.24800425,0.283877446,850,,Maize,2.1,North Ugenya,Ugenya,Siaya
2016,LR,34.8750032,0.474999262,34.8507136,0.473285,850,,Maize,2.1,Butali/Chegulo,Malava,Kakamega
2016,LR,34.8250032,0.274999259,34.81659919,0.269214025,855.2631836,,Maize,2.11,Murhanda,Shinyalu,Kakamega
2016,LR,34.7750032,-0.525000753,34.75692987,-0.524343511,855.2631836,,Maize,2.11,South Kasipul,Kasipul,Homa Bay
2016,LR,34.9750032,-0.875000758,34.95668066,-0.880670501,855.2631836,,Maize,2.11,Masimba,Nyaribari Masaba,Kisii
2016,LR,34.4750032,0.32499926,34.49196762,0.309729184,857.8947144,,Maize,2.12,Lusheya/Lubinu,Mumias East,Kakamega
2016,LR,34.4750032,0.674999265,34.4522203,0.668072714,863.1578979,,Maize,2.13,Siboti,Bumula,Bungoma
2016,LR,34.9250032,0.424999261,34.91997318,0.403870462,865.7894897,,Maize,2.14,East Kabras,Malava,Kakamega
2016,LR,34.37500319,0.524999263,34.39763965,0.533539276,865.7894897,,Maize,2.14,Bumula,Bumula,Bungoma
2016,LR,34.6750032,0.174999258,34.66152283,0.161550287,865.7894897,,Maize,2.14,Kisa North,Khwisero,Kakamega
2016,LR,34.7250032,0.174999258,34.72001252,0.160839091,868.4210815,,Maize,2.15,Idakho South,Ikolomani,Kakamega
2016,LR,34.17500319,0.424999261,34.17002759,0.449719752,868.4210815,,Maize,2.15,Bukhayo West,Matayos,Busia
2016,LR,35.0250032,-0.425000751,35.0150681,-0.400395969,868.4210815,,Maize,2.15,Kabondo East,Kabondo Kasipul,Homa Bay
2016,LR,35.0250032,-0.375000751,35.01169553,-0.389503101,868.4210815,,Maize,2.15,Kabondo East,Kabondo Kasipul,Homa Bay
2016,LR,34.8750032,-0.875000758,34.8835142,-0.8617072,868.4210815,,Maize,2.15,Nyacheki,Bobasi,Kisii
2016,LR,34.7750032,-0.375000751,34.76864825,-0.361981331,868.4210815,,Maize,2.15,Wangchieng,Karachuonyo,Homa Bay
2016,LR,34.5750032,0.074999256,34.57328397,0.074747845,873.6842041,,Maize,2.16,West Bunyore,Emuhaya,Vihiga
2016,LR,34.5750032,0.574999264,34.5583745,0.5819509,876.3157959,,Maize,2.17,Township,Kanduyi,Bungoma
2016,LR,34.4750032,0.32499926,34.48516485,0.308420573,876.3157959,,Maize,2.17,Lusheya/Lubinu,Mumias East,Kakamega
2016,LR,34.5750032,0.674999265,34.5976172,0.663226433,876.8421021,,Maize,2.17,Bwake/Luuya,Kabuchai,Bungoma
2016,LR,34.42500319,0.724999266,34.42112985,0.739135165,878.9473877,,Maize,2.17,Ang'Urai East,Teso North,Busia
2016,LR,34.9750032,-0.875000758,34.96420145,-0.870756633,878.9473877,,Maize,2.17,Masimba,Nyaribari Masaba,Kisii
2016,LR,34.8750032,0.424999261,34.85550993,0.448258301,878.9473877,,Maize,2.17,Chemuche,Malava,Kakamega
2016,LR,34.5250032,-0.875000758,34.50490735,-0.880179043,881.5789185,,Maize,2.18,West Sakwa,Awendo,Migori
2016,LR,34.8750032,-0.675000755,34.88360809,-0.692578982,881.5789185,,Maize,2.18,Gachuba,Kitutu Masaba,Nyamira
2016,LR,34.5250032,0.674999265,34.53023825,0.684123288,884.2105103,,Maize,2.18,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.7750032,0.674999265,34.76520993,0.696184481,884.2105103,,Maize,2.18,Mihuu,Webuye East,Bungoma
2016,LR,35.12500321,0.824999267,35.1046993,0.8224051,884.2105103,,Maize,2.18,Nzoia,Likuyani,Kakamega
2016,LR,34.4750032,-0.825000757,34.4737304,-0.849760607,886.8421021,,Maize,2.19,West Sakwa,Awendo,Migori
2016,LR,34.7750032,-0.375000751,34.76707715,-0.358025869,886.8421021,,Maize,2.19,Wangchieng,Karachuonyo,Homa Bay
2016,LR,34.7250032,0.174999258,34.74440846,0.198642628,886.8421021,,Maize,2.19,Idakho East,Ikolomani,Kakamega
2016,LR,34.6250032,0.074999256,34.61172956,0.080937057,889.4736938,,Maize,2.2,Central Bunyore,Emuhaya,Vihiga
2016,LR,34.7750032,-0.525000753,34.76179529,-0.549945071,889.4736938,,Maize,2.2,Marani,Kitutu Chache North,Kisii
2016,LR,35.0750032,0.97499927,35.076195,0.963129577,889.4736938,,Maize,2.2,Sirende,Kiminini,Trans Nzoia
2016,LR,34.42500319,0.024999255,34.42261883,0.028844676,892.1052856,,Maize,2.2,West Gem,Gem,Siaya
2016,LR,34.22500319,0.524999263,34.21344875,0.523347791,894.7368164,,Maize,2.21,Amukura Central,Teso South,Busia
2016,LR,34.5250032,0.724999266,34.54162186,0.748951341,894.7368164,,Maize,2.21,Namwela,Sirisia,Bungoma
2016,LR,34.12500319,0.524999263,34.13588797,0.521585293,894.7368164,,Maize,2.21,Chakol South,Teso South,Busia
2016,LR,34.4750032,0.074999256,34.47680485,0.091946511,894.7368164,,Maize,2.21,Central Gem,Gem,Siaya
2016,LR,34.27500319,0.474999262,34.2883455,0.4642952,894.7368164,,Maize,2.21,Nambale Township,Nambale,Busia
2016,LR,34.8750032,0.424999261,34.88842581,0.420845803,894.7368164,,Maize,2.21,East Kabras,Malava,Kakamega
2016,LR,34.6250032,0.124999257,34.61684963,0.1104975,900,,Maize,2.22,Central Bunyore,Emuhaya,Vihiga
2016,LR,34.5250032,0.624999264,34.51324788,0.619548787,900,,Maize,2.22,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.6750032,-0.475000752,34.68378676,-0.453506182,900,,Maize,2.22,Central Kasipul,Kasipul,Homa Bay
2016,LR,34.8750032,-0.825000757,34.8743625,-0.829174118,901.0526733,,Maize,2.23,Gesusu,Nyaribari Masaba,Kisii
2016,LR,34.6750032,0.074999256,34.6975283,0.096697072,902.6315308,,Maize,2.23,Lyaduywa/Izava,Sabatia,Vihiga
2016,LR,34.8250032,0.724999266,34.84752152,0.701677117,907.8947144,,Maize,2.24,Mbakalo,Tongaren,Bungoma
2016,LR,34.5750032,0.074999256,34.5800597,0.065125994,910.5262451,,Maize,2.25,West Bunyore,Emuhaya,Vihiga
2016,LR,34.4750032,-0.97500076,34.47029164,-0.997925294,913.1578979,,Maize,2.26,South Kanyamkago,Uriri,Migori
2016,LR,34.8750032,0.124999257,34.88066938,0.109401991,915.7894287,,Maize,2.26,Kabwareng,Aldai,Nandi
2016,LR,34.8750032,-0.825000757,34.86055182,-0.80392919,918.4210815,,Maize,2.27,Gesusu,Nyaribari Masaba,Kisii
2016,LR,34.7750032,0.674999265,34.77028816,0.698707079,921.0526123,,Maize,2.28,Mihuu,Webuye East,Bungoma
2016,LR,34.6750032,-0.475000752,34.66384781,-0.498701194,921.0526123,,Maize,2.28,West Kasipul,Kasipul,Homa Bay
2016,LR,34.6750032,0.674999265,34.68390365,0.689118784,921.0526123,,Maize,2.28,Bokoli,Webute West,Bungoma
2016,LR,34.4750032,0.224999258,34.4993891,0.2035807,921.0526123,,Maize,2.28,Marenyo - Shianda,Butere,Kakamega
2016,LR,34.8750032,-0.775000757,34.88612185,-0.793731482,921.0526123,,Maize,2.28,Kiamokama,Nyaribari Masaba,Kisii
2016,LR,34.6750032,0.174999258,34.69298406,0.195587333,923.6841431,,Maize,2.28,Idakho Central,Ikolomani,Kakamega
2016,LR,34.5750032,-0.875000758,34.5668857,-0.861464683,926.3157959,,Maize,2.29,South Sakwa,Awendo,Migori
2016,LR,34.5250032,-1.02500076,34.52630938,-1.005767194,930.5263062,,Maize,2.3,South Kanyamkago,Uriri,Migori
2016,LR,34.6750032,0.124999257,34.67580417,0.131959361,931.5789795,,Maize,2.3,North East Bunyore,Emuhaya,Vihiga
2016,LR,34.6250032,0.624999264,34.62825625,0.631297743,936.842041,,Maize,2.31,Bwake/Luuya,Kabuchai,Bungoma
2016,LR,34.6250032,-0.775000757,34.64793124,-0.770692569,936.842041,,Maize,2.31,Bogetenga,South Mugirango,Kisii
2016,LR,34.6250032,-0.825000757,34.64621589,-0.817345656,939.4736938,,Maize,2.32,Boikang'A,South Mugirango,Kisii
2016,LR,34.6750032,0.32499926,34.67841725,0.31727152,939.4736938,,Maize,2.32,Shinoyi-Shikomari-Esumeyia,Navakholo,Kakamega
2016,LR,34.22500319,0.32499926,34.20900687,0.314242605,942.1052246,,Maize,2.33,Marachi West,Butula,Busia
2016,LR,34.4750032,0.174999258,34.49961069,0.158445155,942.1052246,,Maize,2.33,Kisa West,Khwisero,Kakamega
2016,LR,34.5750032,0.124999257,34.57633493,0.107461115,942.1052246,,Maize,2.33,Kisa Central,Khwisero,Kakamega
2016,LR,34.7750032,0.024999255,34.79665206,0.017585349,944.7368774,,Maize,2.33,Terik,Aldai,Nandi
2016,LR,34.9250032,0.424999261,34.91167168,0.449352195,944.7368774,,Maize,2.33,Chemuche,Malava,Kakamega
2016,LR,34.27500319,0.624999264,34.2690257,0.6299321,947.3684082,,Maize,2.34,Malaba Central,Teso North,Busia
2016,LR,34.27500319,0.224999258,34.27729083,0.221059857,947.3684082,,Maize,2.34,East Ugenya,Ugenya,Siaya
2016,LR,34.7250032,0.124999257,34.74994732,0.137378647,947.3684082,,Maize,2.34,West Sabatia,Sabatia,Vihiga
2016,LR,34.5750032,0.274999259,34.58794848,0.264766693,947.3684082,,Maize,2.34,Marama West,Butere,Kakamega
2016,LR,34.7750032,0.124999257,34.79455047,0.1336513,947.3684082,,Maize,2.34,Busali,Sabatia,Vihiga
2016,LR,34.9250032,-0.875000758,34.90903764,-0.876386905,947.3684082,,Maize,2.34,Gesusu,Nyaribari Masaba,Kisii
2016,LR,34.7750032,-0.32500075,34.7745103,-0.347831966,947.3684082,,Maize,2.34,Wangchieng,Karachuonyo,Homa Bay
2016,LR,35.12500321,0.924999269,35.1015821,0.9026246,949.999939,,Maize,2.35,Waitaluk,Kiminini,Trans Nzoia
2016,LR,34.8750032,-0.525000753,34.87676263,-0.54325115,955.2631226,,Maize,2.36,Bogichora,West Mugirango,Nyamira
2016,LR,34.5750032,0.574999264,34.558243,0.5819531,955.2631226,,Maize,2.36,Township,Kanduyi,Bungoma
2016,LR,34.6750032,0.274999259,34.6884509,0.253765974,957.8947754,,Maize,2.37,Idakho North,Ikolomani,Kakamega
2016,LR,35.0250032,0.624999264,35.03164808,0.606800873,960.5263062,,Maize,2.37,Tapsagoi,Turbo,Uasin Gishu
2016,LR,34.7750032,0.524999263,34.76724965,0.506321182,960.5263062,,Maize,2.37,Butali/Chegulo,Malava,Kakamega
2016,LR,34.8250032,-0.725000756,34.80935667,-0.739787975,963.1578369,,Maize,2.38,Kiogoro,Nyaribari Chache,Kisii
2016,LR,35.0250032,-0.32500075,35.00217746,-0.340281747,973.6842041,,Maize,2.41,South East Nyakach,Nyakach,Kisumu
2016,LR,34.5250032,-1.075000761,34.51902312,-1.057488627,973.6842041,,Maize,2.41,God Jope,Suna East,Migori
2016,LR,34.5750032,0.174999258,34.57770442,0.198865774,973.6842041,,Maize,2.41,Marama North,Butere,Kakamega
2016,LR,35.37500321,0.024999255,35.39427587,0.003924526,973.6842041,,Maize,2.41,Tindiret,Tinderet,Nandi
2016,LR,34.5250032,-0.675000755,34.54779431,-0.69472657,973.6842041,,Maize,2.41,East Kamagambo,Rongo,Migori
2016,LR,34.42500319,0.224999258,34.44464102,0.218069508,976.3157349,,Maize,2.41,Sidindi,Ugunja,Siaya
2016,LR,34.4750032,0.274999259,34.47868072,0.279232562,978.9473877,,Maize,2.42,Marama Central,Butere,Kakamega
2016,LR,34.9250032,-0.875000758,34.91418801,-0.898478493,978.9473877,,Maize,2.42,Gesusu,Nyaribari Masaba,Kisii
2016,LR,34.5250032,0.674999265,34.53126826,0.665242349,979.4736938,,Maize,2.42,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.4750032,-1.075000761,34.49659338,-1.072552647,980.5262451,,Maize,2.42,Suna Central,Suna East,Migori
2016,LR,34.8250032,-0.475000752,34.84743554,-0.484239771,981.5789185,,Maize,2.43,Kojwach,Kabondo Kasipul,Homa Bay
2016,LR,34.6750032,-0.775000757,34.65028589,-0.798426275,985.2631226,,Maize,2.43,Bogetenga,South Mugirango,Kisii
2016,LR,34.8250032,-0.475000752,34.84968265,-0.488497568,986.8421021,,Maize,2.44,Kojwach,Kabondo Kasipul,Homa Bay
2016,LR,34.5750032,0.624999264,34.56799398,0.622606865,986.8421021,,Maize,2.44,West Nalondo,Kabuchai,Bungoma
2016,LR,34.6250032,0.674999265,34.64568049,0.650901591,986.8421021,,Maize,2.44,Bwake/Luuya,Kabuchai,Bungoma
2016,LR,34.8750032,0.474999262,34.89290812,0.494568706,989.4736328,,Maize,2.45,Manda-Shivanga,Malava,Kakamega
2016,LR,34.27500319,0.374999261,34.28638966,0.37307585,989.4736328,,Maize,2.45,Marachi Central,Butula,Busia
2016,LR,34.6750032,0.674999265,34.65784917,0.691761439,989.4736328,,Maize,2.45,Bokoli,Webute West,Bungoma
2016,LR,34.7250032,0.374999261,34.72786182,0.360183314,992.1052856,,Maize,2.45,Ingostse-Mathia,Navakholo,Kakamega
2016,LR,34.4750032,0.124999257,34.46586641,0.126868983,994.7368164,,Maize,2.46,Kisa West,Khwisero,Kakamega
2016,LR,34.5250032,0.774999267,34.53125325,0.764261383,1000,,Maize,2.47,Namwela,Sirisia,Bungoma
2016,LR,34.22500319,0.374999261,34.20922646,0.36974219,1000,,Maize,2.47,Kingandole,Butula,Busia
2016,LR,34.17500319,0.474999262,34.19241179,0.457804312,1000,,Maize,2.47,Bukhayo West,Matayos,Busia
2016,LR,34.7750032,0.724999266,34.75887353,0.717224409,1002.631531,,Maize,2.48,Ndivisi,Webuye East,Bungoma
2016,LR,34.7750032,0.724999266,34.77031793,0.729144439,1005.263184,,Maize,2.48,Ndivisi,Webuye East,Bungoma
2016,LR,34.9750032,0.774999267,34.99530178,0.766647332,1005.263184,,Maize,2.48,Soysambu/ Mitua,Tongaren,Bungoma
2016,LR,34.4750032,0.174999258,34.48809899,0.196711684,1005.263184,,Maize,2.48,Marama South,Butere,Kakamega
2016,LR,34.6750032,0.124999257,34.66702022,0.121046859,1010.526367,,Maize,2.5,North East Bunyore,Emuhaya,Vihiga
2016,LR,34.8250032,0.674999265,34.82691679,0.688795602,1010.526367,,Maize,2.5,Ndivisi,Webuye East,Bungoma
2016,LR,34.8250032,-0.475000752,34.84487034,-0.497889407,1013.157898,,Maize,2.5,Kojwach,Kabondo Kasipul,Homa Bay
2016,LR,34.5250032,0.574999264,34.51811365,0.592957702,1015.789429,,Maize,2.51,Musikoma,Kanduyi,Bungoma
2016,LR,34.4750032,0.724999266,34.4707786,0.74077548,1015.789429,,Maize,2.51,Malakisi/South Kulisiru,Sirisia,Bungoma
2016,LR,34.8750032,0.474999262,34.87184993,0.485826801,1018.421082,,Maize,2.52,Butali/Chegulo,Malava,Kakamega
2016,LR,34.6750032,-0.475000752,34.69244619,-0.460224235,1018.421082,,Maize,2.52,Central Kasipul,Kasipul,Homa Bay
2016,LR,34.5750032,0.224999258,34.59313933,0.218508903,1019.999939,,Maize,2.52,Marama North,Butere,Kakamega
2016,LR,35.22500321,0.97499927,35.20067856,0.982337782,1021.578918,,Maize,2.52,Motosiet,Cherangany,Trans Nzoia
2016,LR,34.9250032,-0.875000758,34.94152004,-0.857801346,1023.684265,,Maize,2.53,Masimba,Nyaribari Masaba,Kisii
2016,LR,34.8750032,-0.425000751,34.88993447,-0.425520348,1026.315796,,Maize,2.54,Kabondo East,Kabondo Kasipul,Homa Bay
2016,LR,34.42500319,-1.125000762,34.42973488,-1.12513396,1028.947388,,Maize,2.54,Nyamosense/Komosoko,Kuria West,Migori
2016,LR,34.5250032,0.624999264,34.51408341,0.618660929,1029.473633,,Maize,2.54,Marakaru/Tuuti,Kanduyi,Bungoma
2016,LR,34.9750032,0.624999264,34.97294339,0.624456983,1034.210449,,Maize,2.56,Lumakanda,Lugari,Kakamega
2016,LR,34.7750032,0.524999263,34.75861528,0.500718886,1034.210449,,Maize,2.56,Shirugu-Mugai,Malava,Kakamega
2016,LR,34.5750032,0.124999257,34.56619527,0.107289856,1036.842163,,Maize,2.56,Kisa Central,Khwisero,Kakamega
2016,LR,34.8750032,0.574999264,34.85104797,0.553876413,1039.473633,,Maize,2.57,Manda-Shivanga,Malava,Kakamega
2016,LR,34.7250032,0.32499926,34.72542218,0.336495307,1042.105225,,Maize,2.58,Butsotso East,Lurambi,Kakamega
2016,LR,34.7750032,-0.025000745,34.75370275,-0.023868765,1042.105225,,Maize,2.58,Terik,Aldai,Nandi
2016,LR,34.6250032,0.124999257,34.60708933,0.120020992,1042.105225,,Maize,2.58,Central Bunyore,Emuhaya,Vihiga
2016,LR,34.8750032,0.174999258,34.8887068,0.161386054,1044.736816,,Maize,2.58,Shiru,Hamisi,Vihiga
2016,LR,34.8750032,-0.425000751,34.87045376,-0.406309697,1047.368408,,Maize,2.59,Kabondo West,Kabondo Kasipul,Homa Bay
2016,LR,34.5750032,-0.825000757,34.58806274,-0.818388116,1047.368408,,Maize,2.59,South Kamagambo,Rongo,Migori
2016,LR,35.32500321,0.024999255,35.32971947,0.025950991,1047.368408,,Maize,2.59,Kapchorua,Nandi Hills,Nandi
2016,LR,34.42500319,-1.02500076,34.43256428,-1.01924215,1047.368408,,Maize,2.59,Kakrao,Suna East,Migori
2016,LR,34.32500319,0.424999261,34.30817423,0.448344983,1052.631592,,Maize,2.6,Bukhayo Central,Nambale,Busia
2016,LR,34.6750032,0.374999261,34.69978273,0.369675461,1052.631592,,Maize,2.6,Bunyala Central,Navakholo,Kakamega
2016,LR,34.5250032,-0.625000754,34.52371904,-0.616662647,1052.631592,,Maize,2.6,Homa Bay East,Homa Bay Town,Homa Bay
2016,LR,34.22500319,0.524999263,34.22150276,0.512569891,1052.631592,,Maize,2.6,Amukura Central,Teso South,Busia
2016,LR,34.5250032,0.574999264,34.51919891,0.59357734,1052.631592,,Maize,2.6,Musikoma,Kanduyi,Bungoma
2016,LR,34.9250032,-0.425000751,34.9397094,-0.424067846,1052.631592,,Maize,2.6,Kabondo East,Kabondo Kasipul,Homa Bay
2016,LR,34.4750032,0.124999257,34.47759514,0.147505943,1052.631592,,Maize,2.6,North Gem,Gem,Siaya
2016,LR,34.9250032,0.524999263,34.9183823,0.537131991,1057.894775,,Maize,2.61,Chepterwai,Mosop,Nandi
